SUB_ID,FILE_ID,RT_MS,SAME_SPEAKER,RESPONSE,LABEL
CMU_17,LS_374_180299_0038_SWT_LS_2843_152918_0026_tChange_6462_ms_rstamp_7025_ms_flag_1_lid_CMU_17,563,0,1,3,
CMU_17,LS_374_180299_0042_SWT_LS_374_180298_0015_tChange_5499_ms_rstamp_0_ms_flag_1_lid_CMU_17,-5499,1,1,0,
CMU_17,LS_374_180299_0045_SWT_LS_7447_91187_0057_tChange_6089_ms_rstamp_6516_ms_flag_1_lid_CMU_17,427,0,1,3,
CMU_17,LS_5456_24741_0006_SWT_LS_7447_91187_0061_tChange_5824_ms_rstamp_6696_ms_flag_1_lid_CMU_17,872,0,1,3,
CMU_17,LS_5456_24741_0008_SWT_LS_7505_83618_0015_tChange_5678_ms_rstamp_6096_ms_flag_1_lid_CMU_17,418,0,1,3,
CMU_17,LS_5456_24741_0009_SWT_LS_7447_91187_0036_tChange_6219_ms_rstamp_6801_ms_flag_1_lid_CMU_17,582,0,1,3,
CMU_17,LS_5456_24741_0012_SWT_LS_374_180299_0004_tChange_6156_ms_rstamp_6687_ms_flag_1_lid_CMU_17,531,0,1,3,
CMU_17,LS_5456_24741_0013_SWT_LS_374_180298_0059_tChange_6023_ms_rstamp_6521_ms_flag_1_lid_CMU_17,498,0,1,3,
CMU_17,LS_5456_24741_0019_SWT_LS_7447_91186_0038_tChange_6417_ms_rstamp_6968_ms_flag_1_lid_CMU_17,551,0,1,3,
CMU_17,LS_5456_24741_0020_SWT_LS_5456_58161_0003_tChange_5450_ms_rstamp_0_ms_flag_1_lid_CMU_17,-5450,1,1,0,
CMU_17,LS_5456_58161_0000_SWT_LS_374_180299_0033_tChange_6312_ms_rstamp_6807_ms_flag_1_lid_CMU_17,495,0,1,3,
CMU_17,LS_5456_58161_0003_SWT_LS_2843_152918_0028_tChange_7787_ms_rstamp_8240_ms_flag_1_lid_CMU_17,453,0,1,3,
CMU_17,LS_5456_58161_0004_SWT_LS_5456_62043_0022_tChange_6495_ms_rstamp_0_ms_flag_1_lid_CMU_17,-6495,1,1,0,
CMU_17,LS_5456_58161_0009_SWT_LS_374_180299_0037_tChange_5767_ms_rstamp_6209_ms_flag_1_lid_CMU_17,442,0,1,3,
CMU_17,LS_5456_58161_0017_SWT_LS_7505_258958_0035_tChange_5889_ms_rstamp_6748_ms_flag_1_lid_CMU_17,859,0,1,3,
CMU_17,LS_5456_58161_0021_SWT_LS_7505_83618_0024_tChange_5946_ms_rstamp_6429_ms_flag_1_lid_CMU_17,483,0,1,3,
CMU_17,LS_5456_58161_0022_SWT_LS_2843_152918_0058_tChange_5574_ms_rstamp_6137_ms_flag_1_lid_CMU_17,563,0,1,3,
CMU_17,LS_5456_58161_0027_SWT_LS_374_180298_0015_tChange_5490_ms_rstamp_5998_ms_flag_1_lid_CMU_17,508,0,1,3,
CMU_17,LS_5456_62014_0000_SWT_LS_7447_91187_0027_tChange_5367_ms_rstamp_5926_ms_flag_1_lid_CMU_17,559,0,1,3,
CMU_17,LS_5456_62014_0001_SWT_LS_5456_62043_0002_tChange_5900_ms_rstamp_0_ms_flag_1_lid_CMU_17,-5900,1,1,0,
CMU_17,LS_5456_62014_0002_SWT_LS_374_180299_0042_tChange_5944_ms_rstamp_6488_ms_flag_1_lid_CMU_17,544,0,1,3,
CMU_17,LS_5456_62014_0011_SWT_LS_2843_152918_0026_tChange_7036_ms_rstamp_7495_ms_flag_1_lid_CMU_17,459,0,1,3,
CMU_17,LS_5456_62014_0012_SWT_LS_2843_152918_0100_tChange_5447_ms_rstamp_5821_ms_flag_1_lid_CMU_17,374,0,1,3,
CMU_17,LS_5456_62014_0017_SWT_LS_2843_152918_0113_tChange_6419_ms_rstamp_6975_ms_flag_1_lid_CMU_17,556,0,1,3,
CMU_17,LS_5456_62043_0000_SWT_LS_7505_83618_0005_tChange_5873_ms_rstamp_6867_ms_flag_1_lid_CMU_17,994,0,1,3,
CMU_17,LS_5456_62043_0002_SWT_LS_2843_152918_0023_tChange_5274_ms_rstamp_5652_ms_flag_1_lid_CMU_17,378,0,1,3,
CMU_17,LS_5456_62043_0005_SWT_LS_5456_62014_0017_tChange_5878_ms_rstamp_0_ms_flag_1_lid_CMU_17,-5878,1,1,0,
CMU_17,LS_5456_62043_0009_SWT_LS_7505_258964_0019_tChange_5557_ms_rstamp_5993_ms_flag_1_lid_CMU_17,436,0,1,3,
CMU_17,LS_5456_62043_0014_SWT_LS_7447_91187_0030_tChange_5678_ms_rstamp_6078_ms_flag_1_lid_CMU_17,400,0,1,3,
CMU_17,LS_5456_62043_0017_SWT_LS_2843_152918_0016_tChange_5404_ms_rstamp_5901_ms_flag_1_lid_CMU_17,497,0,1,3,
CMU_17,LS_5456_62043_0021_SWT_LS_7505_83618_0007_tChange_5578_ms_rstamp_6159_ms_flag_1_lid_CMU_17,581,0,1,3,
CMU_17,LS_5456_62043_0022_SWT_LS_2843_152918_0103_tChange_7259_ms_rstamp_7820_ms_flag_1_lid_CMU_17,561,0,1,3,
CMU_17,LS_5456_62043_0023_SWT_LS_7447_91187_0009_tChange_5226_ms_rstamp_5715_ms_flag_1_lid_CMU_17,489,0,1,3,
CMU_17,LS_5456_62043_0025_SWT_LS_374_180298_0010_tChange_6165_ms_rstamp_6710_ms_flag_1_lid_CMU_17,545,0,1,3,
CMU_17,LS_5456_62043_0026_SWT_LS_5456_62014_0011_tChange_5548_ms_rstamp_6019_ms_flag_0_lid_CMU_17,471,1,0,1,
CMU_17,LS_5456_62043_0027_SWT_LS_5456_58161_0022_tChange_5446_ms_rstamp_6150_ms_flag_0_lid_CMU_17,704,1,0,1,
CMU_17,LS_5456_62043_0028_SWT_LS_7447_91187_0005_tChange_5587_ms_rstamp_6164_ms_flag_1_lid_CMU_17,577,0,1,3,
CMU_17,LS_5456_62043_0029_SWT_LS_374_180298_0037_tChange_5271_ms_rstamp_5711_ms_flag_1_lid_CMU_17,440,0,1,3,
CMU_17,LS_5456_62043_0030_SWT_LS_7447_91187_0057_tChange_6657_ms_rstamp_7118_ms_flag_1_lid_CMU_17,461,0,1,3,
CMU_17,LS_5456_62043_0032_SWT_LS_7505_83618_0010_tChange_6385_ms_rstamp_6895_ms_flag_1_lid_CMU_17,510,0,1,3,
CMU_17,LS_5456_62043_0035_SWT_LS_7505_83618_0016_tChange_6261_ms_rstamp_6710_ms_flag_1_lid_CMU_17,449,0,1,3,
CMU_17,LS_5456_62043_0036_SWT_LS_5456_62043_0017_tChange_5530_ms_rstamp_0_ms_flag_1_lid_CMU_17,-5530,1,1,0,
CMU_17,LS_5456_62043_0037_SWT_LS_5456_62014_0012_tChange_5431_ms_rstamp_0_ms_flag_1_lid_CMU_17,-5431,1,1,0,
CMU_17,LS_7447_91186_0001_SWT_LS_7447_91187_0005_tChange_5913_ms_rstamp_0_ms_flag_1_lid_CMU_17,-5913,1,1,0,
CMU_17,LS_7447_91186_0007_SWT_LS_374_180298_0010_tChange_5588_ms_rstamp_6129_ms_flag_1_lid_CMU_17,541,0,1,3,
CMU_17,LS_7447_91186_0009_SWT_LS_374_180299_0033_tChange_5901_ms_rstamp_6464_ms_flag_1_lid_CMU_17,563,0,1,3,
CMU_17,LS_7447_91186_0011_SWT_LS_374_180298_0059_tChange_5613_ms_rstamp_6437_ms_flag_1_lid_CMU_17,824,0,1,3,
CMU_17,LS_7447_91186_0012_SWT_LS_2843_152918_0026_tChange_5818_ms_rstamp_6184_ms_flag_1_lid_CMU_17,366,0,1,3,
CMU_17,LS_7447_91186_0016_SWT_LS_7447_91187_0027_tChange_6790_ms_rstamp_0_ms_flag_1_lid_CMU_17,-6790,1,1,0,
CMU_17,LS_7447_91186_0021_SWT_LS_5456_62043_0002_tChange_6033_ms_rstamp_6650_ms_flag_1_lid_CMU_17,617,0,1,3,
CMU_17,LS_7447_91186_0025_SWT_LS_2843_152918_0058_tChange_5684_ms_rstamp_6115_ms_flag_1_lid_CMU_17,431,0,1,3,
CMU_17,LS_7447_91186_0038_SWT_LS_7505_83618_0024_tChange_5740_ms_rstamp_6406_ms_flag_1_lid_CMU_17,666,0,1,3,
CMU_17,LS_7447_91186_0039_SWT_LS_2843_152918_0028_tChange_5905_ms_rstamp_6186_ms_flag_1_lid_CMU_17,281,0,1,3,
CMU_17,LS_7447_91186_0040_SWT_LS_5456_62043_0017_tChange_5945_ms_rstamp_6526_ms_flag_1_lid_CMU_17,581,0,1,3,
CMU_17,LS_7447_91186_0041_SWT_LS_2843_152918_0100_tChange_5531_ms_rstamp_6139_ms_flag_1_lid_CMU_17,608,0,1,3,
CMU_17,LS_7447_91186_0043_SWT_LS_7447_91186_0038_tChange_5355_ms_rstamp_0_ms_flag_1_lid_CMU_17,-5355,1,1,0,
CMU_17,LS_7447_91187_0003_SWT_LS_374_180298_0037_tChange_5259_ms_rstamp_5719_ms_flag_1_lid_CMU_17,460,0,1,3,
CMU_17,LS_7447_91187_0005_SWT_LS_7505_258958_0035_tChange_8872_ms_rstamp_10024_ms_flag_1_lid_CMU_17,1152,0,1,3,
CMU_17,LS_7447_91187_0007_SWT_LS_5456_62014_0012_tChange_6112_ms_rstamp_6694_ms_flag_1_lid_CMU_17,582,0,1,3,
CMU_17,LS_7447_91187_0009_SWT_LS_7505_83618_0015_tChange_7703_ms_rstamp_8251_ms_flag_1_lid_CMU_17,548,0,1,3,
CMU_17,LS_7447_91187_0010_SWT_LS_374_180299_0042_tChange_6411_ms_rstamp_6917_ms_flag_1_lid_CMU_17,506,0,1,3,
CMU_17,LS_7447_91187_0012_SWT_LS_2843_152918_0016_tChange_5458_ms_rstamp_6033_ms_flag_1_lid_CMU_17,575,0,1,3,
CMU_17,LS_7447_91187_0014_SWT_LS_2843_152918_0023_tChange_5310_ms_rstamp_6045_ms_flag_1_lid_CMU_17,735,0,1,3,
CMU_17,LS_7447_91187_0021_SWT_LS_374_180299_0004_tChange_5812_ms_rstamp_6282_ms_flag_1_lid_CMU_17,470,0,1,3,
CMU_17,LS_7447_91187_0026_SWT_LS_7447_91187_0057_tChange_5832_ms_rstamp_0_ms_flag_1_lid_CMU_17,-5832,1,1,0,
CMU_17,LS_7447_91187_0027_SWT_LS_7505_258964_0019_tChange_5835_ms_rstamp_6269_ms_flag_1_lid_CMU_17,434,0,1,3,
CMU_17,LS_7447_91187_0028_SWT_LS_2843_152918_0113_tChange_5476_ms_rstamp_5933_ms_flag_1_lid_CMU_17,457,0,1,3,
CMU_17,LS_7447_91187_0029_SWT_LS_5456_62014_0017_tChange_5509_ms_rstamp_5940_ms_flag_1_lid_CMU_17,431,0,1,3,
CMU_17,LS_7447_91187_0030_SWT_LS_7505_83618_0005_tChange_5579_ms_rstamp_6244_ms_flag_1_lid_CMU_17,665,0,1,3,
CMU_17,LS_7447_91187_0032_SWT_LS_7447_91187_0030_tChange_5233_ms_rstamp_0_ms_flag_1_lid_CMU_17,-5233,1,1,0,
CMU_17,LS_7447_91187_0034_SWT_LS_5456_62043_0022_tChange_5882_ms_rstamp_6786_ms_flag_1_lid_CMU_17,904,0,1,3,
CMU_17,LS_7447_91187_0036_SWT_LS_7505_83618_0016_tChange_5449_ms_rstamp_6848_ms_flag_1_lid_CMU_17,1399,0,1,3,
CMU_17,LS_7447_91187_0037_SWT_LS_7447_91187_0009_tChange_5754_ms_rstamp_0_ms_flag_1_lid_CMU_17,-5754,1,1,0,
CMU_17,LS_7447_91187_0046_SWT_LS_374_180298_0015_tChange_6468_ms_rstamp_6863_ms_flag_1_lid_CMU_17,395,0,1,3,
CMU_17,LS_7447_91187_0047_SWT_LS_5456_58161_0003_tChange_6357_ms_rstamp_6855_ms_flag_1_lid_CMU_17,498,0,1,3,
CMU_17,LS_7447_91187_0048_SWT_LS_7447_91187_0036_tChange_6387_ms_rstamp_0_ms_flag_1_lid_CMU_17,-6387,1,1,0,
CMU_17,LS_7447_91187_0049_SWT_LS_5456_62014_0011_tChange_5341_ms_rstamp_5968_ms_flag_1_lid_CMU_17,627,0,1,3,
CMU_17,LS_7447_91187_0050_SWT_LS_374_180299_0037_tChange_5839_ms_rstamp_6336_ms_flag_1_lid_CMU_17,497,0,1,3,
CMU_17,LS_7447_91187_0054_SWT_LS_5456_58161_0022_tChange_5598_ms_rstamp_6104_ms_flag_1_lid_CMU_17,506,0,1,3,
CMU_17,LS_7447_91187_0055_SWT_LS_7447_91187_0061_tChange_5769_ms_rstamp_0_ms_flag_1_lid_CMU_17,-5769,1,1,0,
CMU_17,LS_7447_91187_0057_SWT_LS_7505_83618_0010_tChange_5646_ms_rstamp_6165_ms_flag_1_lid_CMU_17,519,0,1,3,
CMU_17,LS_7447_91187_0061_SWT_LS_7505_83618_0007_tChange_5910_ms_rstamp_6423_ms_flag_1_lid_CMU_17,513,0,1,3,
CMU_17,LS_7447_91187_0066_SWT_LS_2843_152918_0103_tChange_5450_ms_rstamp_6369_ms_flag_1_lid_CMU_17,919,0,1,3,
CMU_17,LS_7505_258958_0009_SWT_LS_7505_83618_0010_tChange_5903_ms_rstamp_0_ms_flag_1_lid_CMU_17,-5903,1,1,0,
CMU_17,LS_7505_258958_0010_SWT_LS_374_180298_0059_tChange_6194_ms_rstamp_6931_ms_flag_1_lid_CMU_17,737,0,1,3,
CMU_17,LS_7505_258958_0017_SWT_LS_5456_62014_0012_tChange_5832_ms_rstamp_6391_ms_flag_1_lid_CMU_17,559,0,1,3,
CMU_17,LS_7505_258958_0018_SWT_LS_2843_152918_0103_tChange_5753_ms_rstamp_6423_ms_flag_1_lid_CMU_17,670,0,1,3,
CMU_17,LS_7505_258958_0019_SWT_LS_2843_152918_0100_tChange_6638_ms_rstamp_7097_ms_flag_1_lid_CMU_17,459,0,1,3,
CMU_17,LS_7505_258958_0020_SWT_LS_374_180299_0037_tChange_6556_ms_rstamp_7332_ms_flag_1_lid_CMU_17,776,0,1,3,
CMU_17,LS_7505_258958_0025_SWT_LS_7505_83618_0024_tChange_6662_ms_rstamp_0_ms_flag_1_lid_CMU_17,-6662,1,1,0,
CMU_17,LS_7505_258958_0035_SWT_LS_7447_91187_0005_tChange_5406_ms_rstamp_6124_ms_flag_1_lid_CMU_17,718,0,1,3,
CMU_17,LS_7505_258964_0000_SWT_LS_7505_83618_0007_tChange_5676_ms_rstamp_0_ms_flag_1_lid_CMU_17,-5676,1,1,0,
CMU_17,LS_7505_258964_0003_SWT_LS_374_180298_0010_tChange_5712_ms_rstamp_6398_ms_flag_1_lid_CMU_17,686,0,1,3,
CMU_17,LS_7505_258964_0004_SWT_LS_2843_152918_0023_tChange_5859_ms_rstamp_6340_ms_flag_1_lid_CMU_17,481,0,1,3,
CMU_17,LS_7505_258964_0009_SWT_LS_5456_62043_0022_tChange_6460_ms_rstamp_7093_ms_flag_1_lid_CMU_17,633,0,1,3,
CMU_17,LS_7505_258964_0011_SWT_LS_7505_258964_0019_tChange_7463_ms_rstamp_0_ms_flag_1_lid_CMU_17,-7463,1,1,0,
CMU_17,LS_7505_258964_0015_SWT_LS_2843_152918_0058_tChange_6125_ms_rstamp_6614_ms_flag_1_lid_CMU_17,489,0,1,3,
CMU_17,LS_7505_258964_0018_SWT_LS_374_180298_0037_tChange_5420_ms_rstamp_6199_ms_flag_1_lid_CMU_17,779,0,1,3,
CMU_17,LS_7505_258964_0019_SWT_LS_7447_91187_0027_tChange_5412_ms_rstamp_5909_ms_flag_1_lid_CMU_17,497,0,1,3,
CMU_17,LS_7505_258964_0022_SWT_LS_5456_58161_0003_tChange_6851_ms_rstamp_7489_ms_flag_1_lid_CMU_17,638,0,1,3,
CMU_17,LS_7505_258964_0023_SWT_LS_5456_62014_0017_tChange_6339_ms_rstamp_6968_ms_flag_1_lid_CMU_17,629,0,1,3,
CMU_17,LS_7505_258964_0024_SWT_LS_374_180299_0042_tChange_6374_ms_rstamp_6808_ms_flag_1_lid_CMU_17,434,0,1,3,
CMU_17,LS_7505_258964_0028_SWT_LS_5456_58161_0022_tChange_5449_ms_rstamp_6088_ms_flag_1_lid_CMU_17,639,0,1,3,
CMU_17,LS_7505_258964_0031_SWT_LS_5456_62014_0011_tChange_7261_ms_rstamp_7903_ms_flag_1_lid_CMU_17,642,0,1,3,
CMU_17,LS_7505_258964_0037_SWT_LS_374_180299_0033_tChange_9486_ms_rstamp_10616_ms_flag_1_lid_CMU_17,1130,0,1,3,
CMU_17,LS_7505_258964_0042_SWT_LS_7505_83618_0005_tChange_5860_ms_rstamp_0_ms_flag_1_lid_CMU_17,-5860,1,1,0,
CMU_17,LS_7505_258964_0043_SWT_LS_7505_258958_0035_tChange_5185_ms_rstamp_0_ms_flag_1_lid_CMU_17,-5185,1,1,0,
CMU_17,LS_7505_258964_0044_SWT_LS_5456_62043_0002_tChange_5925_ms_rstamp_6377_ms_flag_1_lid_CMU_17,452,0,1,3,
CMU_17,LS_7505_258964_0045_SWT_LS_2843_152918_0016_tChange_6571_ms_rstamp_7022_ms_flag_1_lid_CMU_17,451,0,1,3,
CMU_17,LS_7505_258964_0046_SWT_LS_374_180298_0015_tChange_5520_ms_rstamp_6522_ms_flag_1_lid_CMU_17,1002,0,1,3,
CMU_17,LS_7505_258964_0051_SWT_LS_5456_62043_0017_tChange_5967_ms_rstamp_6391_ms_flag_1_lid_CMU_17,424,0,1,3,
CMU_17,LS_7505_83618_0003_SWT_LS_7505_83618_0015_tChange_6385_ms_rstamp_0_ms_flag_1_lid_CMU_17,-6385,1,1,0,
CMU_17,LS_7505_83618_0004_SWT_LS_374_180299_0004_tChange_6204_ms_rstamp_7165_ms_flag_1_lid_CMU_17,961,0,1,3,
CMU_17,LS_7505_83618_0005_SWT_LS_7447_91187_0030_tChange_6195_ms_rstamp_6757_ms_flag_1_lid_CMU_17,562,0,1,3,
CMU_17,LS_7505_83618_0007_SWT_LS_7447_91187_0061_tChange_6194_ms_rstamp_7296_ms_flag_1_lid_CMU_17,1102,0,1,3,
CMU_17,LS_7505_83618_0010_SWT_LS_7447_91187_0057_tChange_5970_ms_rstamp_6553_ms_flag_1_lid_CMU_17,583,0,1,3,
CMU_17,LS_7505_83618_0015_SWT_LS_7447_91187_0009_tChange_6307_ms_rstamp_6738_ms_flag_1_lid_CMU_17,431,0,1,3,
CMU_17,LS_7505_83618_0016_SWT_LS_7447_91187_0036_tChange_5608_ms_rstamp_6185_ms_flag_1_lid_CMU_17,577,0,1,3,
CMU_17,LS_7505_83618_0018_SWT_LS_7505_83618_0016_tChange_6213_ms_rstamp_6953_ms_flag_0_lid_CMU_17,740,1,0,1,
CMU_17,LS_7505_83618_0019_SWT_LS_2843_152918_0113_tChange_5397_ms_rstamp_5880_ms_flag_1_lid_CMU_17,483,0,1,3,
CMU_17,LS_7505_83618_0024_SWT_LS_7447_91186_0038_tChange_7389_ms_rstamp_8310_ms_flag_1_lid_CMU_17,921,0,1,3,
CMU_17,LS_7505_83618_0025_SWT_LS_2843_152918_0026_tChange_6850_ms_rstamp_7687_ms_flag_1_lid_CMU_17,837,0,1,3,
CMU_17,LS_7505_83618_0026_SWT_LS_2843_152918_0028_tChange_6147_ms_rstamp_6931_ms_flag_1_lid_CMU_17,784,0,1,3,
iisc_01,LS_2843_152918_0001_SWT_LS_7447_91187_0030_tChange_5253_ms_rstamp_7732_ms_flag_0_lid_iisc_01,2479,0,0,2,
iisc_01,LS_2843_152918_0002_SWT_LS_7505_83618_0010_tChange_5893_ms_rstamp_6300_ms_flag_1_lid_iisc_01,407,0,1,3,
iisc_01,LS_2843_152918_0004_SWT_LS_7505_83618_0024_tChange_5234_ms_rstamp_5625_ms_flag_1_lid_iisc_01,391,0,1,3,
iisc_01,LS_2843_152918_0009_SWT_LS_374_180299_0033_tChange_6129_ms_rstamp_6755_ms_flag_1_lid_iisc_01,626,0,1,3,
iisc_01,LS_2843_152918_0010_SWT_LS_7447_91187_0061_tChange_5998_ms_rstamp_6293_ms_flag_1_lid_iisc_01,295,0,1,3,
iisc_01,LS_2843_152918_0011_SWT_LS_7505_83618_0015_tChange_6339_ms_rstamp_6775_ms_flag_1_lid_iisc_01,436,0,1,3,
iisc_01,LS_2843_152918_0012_SWT_LS_2843_152918_0058_tChange_5808_ms_rstamp_0_ms_flag_1_lid_iisc_01,-5808,1,1,0,
iisc_01,LS_2843_152918_0013_SWT_LS_374_180298_0015_tChange_6463_ms_rstamp_6956_ms_flag_1_lid_iisc_01,493,0,1,3,
iisc_01,LS_2843_152918_0015_SWT_LS_7505_258958_0035_tChange_5260_ms_rstamp_6011_ms_flag_1_lid_iisc_01,751,0,1,3,
iisc_01,LS_2843_152918_0016_SWT_LS_5456_62043_0017_tChange_5837_ms_rstamp_7498_ms_flag_1_lid_iisc_01,1661,0,1,3,
iisc_01,LS_2843_152918_0018_SWT_LS_2843_152918_0100_tChange_5582_ms_rstamp_0_ms_flag_1_lid_iisc_01,-5582,1,1,0,
iisc_01,LS_2843_152918_0022_SWT_LS_374_180299_0042_tChange_5631_ms_rstamp_6238_ms_flag_1_lid_iisc_01,607,0,1,3,
iisc_01,LS_2843_152918_0023_SWT_LS_5456_62043_0002_tChange_5959_ms_rstamp_6634_ms_flag_1_lid_iisc_01,675,0,1,3,
iisc_01,LS_2843_152918_0025_SWT_LS_7447_91186_0038_tChange_5754_ms_rstamp_6255_ms_flag_1_lid_iisc_01,501,0,1,3,
iisc_01,LS_2843_152918_0026_SWT_LS_5456_62014_0011_tChange_5528_ms_rstamp_5948_ms_flag_1_lid_iisc_01,420,0,1,3,
iisc_01,LS_2843_152918_0028_SWT_LS_5456_58161_0003_tChange_5786_ms_rstamp_6824_ms_flag_1_lid_iisc_01,1038,0,1,3,
iisc_01,LS_2843_152918_0029_SWT_LS_7505_258964_0019_tChange_6245_ms_rstamp_6769_ms_flag_1_lid_iisc_01,524,0,1,3,
iisc_01,LS_2843_152918_0035_SWT_LS_7447_91187_0005_tChange_6415_ms_rstamp_7174_ms_flag_1_lid_iisc_01,759,0,1,3,
iisc_01,LS_2843_152918_0046_SWT_LS_374_180298_0059_tChange_6271_ms_rstamp_7001_ms_flag_1_lid_iisc_01,730,0,1,3,
iisc_01,LS_2843_152918_0049_SWT_LS_2843_152918_0016_tChange_6539_ms_rstamp_5404_ms_flag_0_lid_iisc_01,-1135,1,0,1,
iisc_01,LS_2843_152918_0051_SWT_LS_374_180298_0037_tChange_5631_ms_rstamp_6259_ms_flag_1_lid_iisc_01,628,0,1,3,
iisc_01,LS_2843_152918_0054_SWT_LS_2843_152918_0113_tChange_5903_ms_rstamp_6622_ms_flag_0_lid_iisc_01,719,1,0,1,
iisc_01,LS_2843_152918_0058_SWT_LS_5456_58161_0022_tChange_6571_ms_rstamp_7093_ms_flag_1_lid_iisc_01,522,0,1,3,
iisc_01,LS_2843_152918_0060_SWT_LS_7505_83618_0007_tChange_5905_ms_rstamp_6322_ms_flag_1_lid_iisc_01,417,0,1,3,
iisc_01,LS_2843_152918_0061_SWT_LS_7447_91187_0009_tChange_6039_ms_rstamp_6552_ms_flag_1_lid_iisc_01,513,0,1,3,
iisc_01,LS_2843_152918_0062_SWT_LS_7447_91187_0057_tChange_6003_ms_rstamp_6418_ms_flag_1_lid_iisc_01,415,0,1,3,
iisc_01,LS_2843_152918_0068_SWT_LS_374_180298_0010_tChange_5820_ms_rstamp_6689_ms_flag_1_lid_iisc_01,869,0,1,3,
iisc_01,LS_2843_152918_0081_SWT_LS_7447_91187_0036_tChange_6102_ms_rstamp_6701_ms_flag_1_lid_iisc_01,599,0,1,3,
iisc_01,LS_2843_152918_0083_SWT_LS_374_180299_0004_tChange_6124_ms_rstamp_6648_ms_flag_1_lid_iisc_01,524,0,1,3,
iisc_01,LS_2843_152918_0088_SWT_LS_374_180299_0037_tChange_6702_ms_rstamp_7839_ms_flag_1_lid_iisc_01,1137,0,1,3,
iisc_01,LS_2843_152918_0089_SWT_LS_7447_91187_0027_tChange_6837_ms_rstamp_7325_ms_flag_1_lid_iisc_01,488,0,1,3,
iisc_01,LS_2843_152918_0095_SWT_LS_2843_152918_0023_tChange_6169_ms_rstamp_5324_ms_flag_0_lid_iisc_01,-845,1,0,1,
iisc_01,LS_2843_152918_0096_SWT_LS_7505_83618_0005_tChange_5821_ms_rstamp_6388_ms_flag_1_lid_iisc_01,567,0,1,3,
iisc_01,LS_2843_152918_0097_SWT_LS_2843_152918_0028_tChange_6076_ms_rstamp_0_ms_flag_1_lid_iisc_01,-6076,1,1,0,
iisc_01,LS_2843_152918_0099_SWT_LS_2843_152918_0103_tChange_5710_ms_rstamp_0_ms_flag_1_lid_iisc_01,-5710,1,1,0,
iisc_01,LS_2843_152918_0100_SWT_LS_5456_62014_0012_tChange_5549_ms_rstamp_6375_ms_flag_1_lid_iisc_01,826,0,1,3,
iisc_01,LS_2843_152918_0103_SWT_LS_5456_62043_0022_tChange_7301_ms_rstamp_7750_ms_flag_1_lid_iisc_01,449,0,1,3,
iisc_01,LS_2843_152918_0106_SWT_LS_7505_83618_0016_tChange_5674_ms_rstamp_6191_ms_flag_1_lid_iisc_01,517,0,1,3,
iisc_01,LS_2843_152918_0107_SWT_LS_2843_152918_0026_tChange_5637_ms_rstamp_0_ms_flag_1_lid_iisc_01,-5637,1,1,0,
iisc_01,LS_2843_152918_0113_SWT_LS_5456_62014_0017_tChange_5560_ms_rstamp_5945_ms_flag_1_lid_iisc_01,385,0,1,3,
iisc_01,LS_374_180298_0002_SWT_LS_5456_62043_0002_tChange_5408_ms_rstamp_5852_ms_flag_1_lid_iisc_01,444,0,1,3,
iisc_01,LS_374_180298_0005_SWT_LS_7505_83618_0005_tChange_6027_ms_rstamp_6591_ms_flag_1_lid_iisc_01,564,0,1,3,
iisc_01,LS_374_180298_0007_SWT_LS_7505_83618_0015_tChange_6408_ms_rstamp_7638_ms_flag_1_lid_iisc_01,1230,0,1,3,
iisc_01,LS_374_180298_0008_SWT_LS_7447_91187_0036_tChange_6568_ms_rstamp_7112_ms_flag_1_lid_iisc_01,544,0,1,3,
iisc_01,LS_374_180298_0009_SWT_LS_7447_91187_0009_tChange_7335_ms_rstamp_7849_ms_flag_1_lid_iisc_01,514,0,1,3,
iisc_01,LS_374_180298_0010_SWT_LS_374_180298_0037_tChange_6529_ms_rstamp_0_ms_flag_1_lid_iisc_01,-6529,1,1,0,
iisc_01,LS_374_180298_0011_SWT_LS_2843_152918_0113_tChange_6006_ms_rstamp_6705_ms_flag_1_lid_iisc_01,699,0,1,3,
iisc_01,LS_374_180298_0012_SWT_LS_5456_62014_0012_tChange_9088_ms_rstamp_9531_ms_flag_1_lid_iisc_01,443,0,1,3,
iisc_01,LS_374_180298_0015_SWT_LS_374_180299_0042_tChange_5735_ms_rstamp_0_ms_flag_1_lid_iisc_01,-5735,1,1,0,
iisc_01,LS_374_180298_0018_SWT_LS_7447_91187_0005_tChange_5732_ms_rstamp_6026_ms_flag_1_lid_iisc_01,294,0,1,3,
iisc_01,LS_374_180298_0020_SWT_LS_5456_58161_0003_tChange_6092_ms_rstamp_6927_ms_flag_1_lid_iisc_01,835,0,1,3,
iisc_01,LS_374_180298_0022_SWT_LS_7505_258958_0035_tChange_5749_ms_rstamp_6958_ms_flag_1_lid_iisc_01,1209,0,1,3,
iisc_01,LS_374_180298_0028_SWT_LS_2843_152918_0058_tChange_5627_ms_rstamp_6173_ms_flag_1_lid_iisc_01,546,0,1,3,
iisc_01,LS_374_180298_0033_SWT_LS_7505_83618_0007_tChange_7213_ms_rstamp_7906_ms_flag_1_lid_iisc_01,693,0,1,3,
iisc_01,LS_374_180298_0037_SWT_LS_374_180298_0010_tChange_5605_ms_rstamp_6401_ms_flag_0_lid_iisc_01,796,1,0,1,
iisc_01,LS_374_180298_0040_SWT_LS_2843_152918_0103_tChange_8598_ms_rstamp_9285_ms_flag_1_lid_iisc_01,687,0,1,3,
